46686|Holmes, Augusta Macgregor
4848|Motley, John Lothrop
41148|Harland, John
40589|Cundall, Joseph
43482|unknown
42056|Hume, Fergus
40961|Fyfe, H. B. (Horace Bowne)
43280|Le Rossignol, James Edward
44502|Williams, Edward Huntington
46584|Various
4446|Meredith, George
40411|Binns, Charles Fergus
4891|Motley, John Lothrop
40645|Various
41406|Serkoff, Vera, Countess
42742|Aimard, Gustave
43843|Holland, Rupert Sargent
40135|Oliphant, Mrs. (Margaret)
47707|Smith, Joseph, Jr.
43135|Hanshew, Thomas W.
4972|Niecks, Frederick
44091|Sharp, William
40318|Fisk, W. W. (Walter Warner)
43069|Dell, Ethel M. (Ethel May)
44422|Timbs, John
44252|James, G. P. R. (George Payne Rainsford)
40545|Holme, Constance
40132|Ruffner, William Henry
44683|Besant, Walter
4487|Meredith, George
40956|Various
40038|Striker, Fran
42620|Ingelo, Nathaniel
45269|Bond, A. Russell (Alexander Russell)
41033|Grundy, Sydney
45362|Dyer, T. F. Thiselton (Thomas Firminger Thiselton)
41791|Herbert, A. P. (Alan Patrick)
42785|Various
41630|Kjelgaard, Jim
4364|Yonge, Charlotte M. (Charlotte Mary)
47148|Waterman, Nixon
45125|Washington, Booker T.
41560|Baskerville, Beatrice C.
48385|Chalmers, Margaret Piper
47161|Crouch, Humphrey, active 1635-1671
40813|Turgenev, Ivan Sergeevich
42127|Doyle, Arthur Conan
40649|Canadian War Records Office
47221|Eckstein, Ernst
46105|Bright, Charles, Sir
40109|Holland, W. J. (William Jacob)
40440|unknown
44772|Frazer, James George
43147|Meade, L. T.
42977|Methuen & Co.
41668|unknown
41657|Colborn, Edward F.
4149|Pepys, Samuel
41119|Tolstoy, Leo, graf
4175|Pepys, Samuel
41329|Chetwynd, Henry Wayland, Mrs.
43519|Förstemann, Ernst Wilhelm
43618|Knight, Sherwood Sweet
46756|Fleay, Frederick Gard
45466|Verhaeren, Emile
44469|East, Timothy
45477|Anonymous
45317|Miller, Samuel
4177|Pepys, Samuel
40735|Gilson, Roy Rolfe
42804|Terhune, Albert Payson
41398|unknown
44843|Arnott, Samuel
41096|Curtis, Robert
45620|Baring-Gould, S. (Sabine)
45643|Tree, Iris
40848|Doyle, Arthur Conan
40983|Anonymous
44678|Ahlborn, Richard E.
43986|Devon, James
45862|Hyne, Charles John Cutcliffe Wright
41447|Pocock, Roger
41643|Butt, W.
43831|McManus, Blanche
47059|Talman, Charles Fitzhugh
46457|Dunning, Hal
47778|Shearman, Sumner U. (Sumner Upham)
44228|Beard, Daniel Carter
45567|Murphy, Thos. D. (Thomas Dowler)
46855|Ker, David
49957|Judson, Clara Ingram
465|White, Stewart Edward
43896|Temple, William
42239|unknown
4377|Rice, Alice Caldwell Hegan
45084|unknown
4302|Gissing, George
43708|unknown
45838|Coit, Adelin Balch
40597|Anonymous
4267|Yonge, Charlotte M. (Charlotte Mary)
4193|Pepys, Samuel
40089|Dewey, John
41823|Various
40679|Curtis, George Ticknor
41709|Burwell, Letitia M.
43884|Torpey, Dorothy Margaret
43623|Tynan, Katharine
46244|Pratt, Orson
4615|Benson, Arthur Christopher
46118|Craigie, William A. (William Alexander), Sir
45691|Browne, Robert T.
42079|Wade, Mary Hazelton Blanchard
41017|Creswicke, Louis
45729|Buffon, Georges Louis Leclerc, comte de
46514|Gibson, W. Hamilton (William Hamilton)
4831|Motley, John Lothrop
44633|MacFarlane, Peter Clark
42618|Besant, Walter
43709|unknown
45165|Goodrich, Samuel G. (Samuel Griswold)
40951|Wood, Henry, Mrs.
40280|Martineau, Harriet
45022|Alger, Horatio, Jr.
46757|Trounce, H. D. (Harry Davis)
445|Le Bon, Gustave
41502|Mackintosh, Charles Henry
4058|Pater, Walter
40692|Kingston, William Henry Giles
43136|Meade, L. T.
42041|Sturgeon, Mary C.
40120|Etten, Gerard Van
44554|Coleridge, Samuel Taylor
45193|Various
44179|Various
46735|Johns, Cecil Starr
46745|Headland, Frederick William
44829|Noyes, Alfred
46629|Various
46754|Hannay, David
43604|Wheeler, Charles G. (Charles Gardner)
4163|Pepys, Samuel
40200|Pound, Ezra
41058|Forfar, William Bentinck
43558|Walker, Abbie Phillips
46298|Monkhouse, Allan
41430|unknown
49301|Crockett, S. R. (Samuel Rutherford)
44702|Langworthy, Daniel Avery
47519|Kimball, Heber C. (Heber Chase)
40427|Wentworth, Tappan
43143|Meade, L. T.
42811|Gookin, Frederick W.
4029|Follen, Eliza Lee Cabot
41971|Pritchett, R. T. (Robert Taylor)
4731|Turner, Ethel Sybil
43741|Brinton, Sybil G.
41059|Niendorff, John
41345|Thomas, Edward
48306|Brooke, Rupert
44055|Brereton, F. S. (Frederick Sadleir)
44777|Catlin, George
42891|Farrar, F. W. (Frederic William)
