Mérimée, Prosper|1803
Hooker, William Francis|1856
Power, D'Arcy, Sir|1855
Emerson, Charles Wesley|1837
Pepys, Samuel|1633
Hope, Anthony|1863
Howard, Robert E. (Robert Ervin)|1906
Miller, Thomas|1807
Grundy, Sydney|1848
Casey, Patrick|1893
Blank, Clair|NULL
Eeden, Frederik van|1860
Baron, Monsieur (Michel)|1653
Kellogg, Frederic B.|NULL
Applin, Arthur|1873
Sargent, Charles Sprague|1841
Putnam, Nina Wilcox|1888
Knott, Laura A. (Laura Anna)|NULL
Sager, Matilda|1839
Russell, William Clark|1844
Pepys, Samuel|1633
Andrews, William|1848
Pennell, Elizabeth Robins|1855
Various|NULL
Parry, Edwin F.|1860
Motley, John Lothrop|1814
Newcomb, Ambrose|NULL
Smith, Erminnie A. (Erminnie Adele)|1836
Edgar, John G. (John George)|1834
Russell, George William Erskine|1853
Brandeis, Madeline|1897
Symonds, John Addington|1840
H. L. L.|1783
Maunsell, Robert|1810
Dickinson, W. Howship (William Howship)|1832
unknown|NULL
American Railway Association|NULL
Baum, L. Frank (Lyman Frank)|1856
Libby, Walter|1867
Bowring, John|1792
Macquoid, Katharine S. (Katharine Sarah)|1824
Woods, Kate Tannatt|1838
Hayden, Arthur|1868
Various|NULL
Various|NULL
Beattie, James|1735
Wilson, Rufus Rockwell|1865
Richards, Bernard G.|NULL
Beale, Charles Willing|1845
James, George Wharton|1858
Guðmundur Kamban|1888
Merwin, Samuel|1874
Bates, Arlo|1850
Macleod, Norman|1812
Various|NULL
Speed, Nell|1878
Standish, Burt L.|1866
Smiles, Samuel|1812
Frazer, James George|1854
unknown|NULL
Mangasarian, M. M. (Mangasar Mugurditch)|1859
Miller, David|1890
Shaw, Bernard|1856
Crowest, Frederick James|1850
Marten, Edward Bindon|NULL
Blackmore, R. D. (Richard Doddridge)|1825
Hedin, Sven Anders|1865
Pitrat, John Claudius|NULL
Johnston, Annie F. (Annie Fellows)|1863
Parkman, Francis|1823
Wirt, Mildred A. (Mildred Augustine)|1905
Pearson, Edmund Lester|1880
Robins, Elizabeth|1862
Dickens, Charles|1812
Zimm, Louise Hasbrouck|1883
Vimar, A. (Auguste)|1851
Pepys, Samuel|1633
Remington, Frederic|1861
Huxley, Thomas Henry|1825
Gregory, Edward W. (Edward William)|1871
Fox, Charles James|1749
Various|NULL
Various|NULL
White, Matthew|1857
Aimard, Gustave|1818
Scott, Michael|1789
Smith, E. Boyd (Elmer Boyd)|1860
Semple, Elizabeth, active 1804-1816|NULL
Robin, Ralph|1914
Shedd, E. Cutler (Ephraim Cutler)|NULL
Henty, G. A. (George Alfred)|1832
Henry, H. A. (Henry Abraham)|1800
Meredith, George|1828
Grimm, George|NULL
Scott, Walter|1771
Le Queux, William|1864
Fitch, Henry S. (Henry Sheldon)|1909
McAlister, Hugh|NULL
Garis, Howard Roger|1873
Reed, Chester A. (Chester Albert)|1876
Hine, C. C. (Charles Cole)|1825
Antin, Mary|1881
Pichatty de Croislainte|NULL
Pepys, Samuel|1633
Richardson, Major (John)|1796
Matthews, Franklin|1858
Anonymous|NULL
Melville, Herman|1819
Smith, Justin Harvey|1857
Crabtre, Addison Darre|NULL
Brady, Robert|1820
Howells, William Dean|1837
Janvier, Thomas A. (Thomas Allibone)|1849
Thurston, Edgar|1855
Stearns, Charles (Abolitionist)|NULL
Whyte-Melville, G. J. (George John)|1821
Baring-Gould, S. (Sabine)|1834
Atherton, Gertrude Franklin Horn|1857
Egerton-Warburton, Geoffrey|NULL
Whitwell, Edward Robson, Mrs.|NULL
Hart, Michael|1947
South, Richard|NULL
McSpadden, J. Walker (Joseph Walker)|1874
Merezhkovsky, Dmitry Sergeyevich|1865
Brown, J. Irwin (John Irwin)|NULL
Lyman, William Denison|1852
Baring-Gould, S. (Sabine)|1834
Beach, Edward L. (Edward Latimer)|1867
Reade, Charles|1814
Stowe, Harriet Beecher|1811
Muir, Ramsay|1872
Oliphant, Mrs. (Margaret)|1828
Tolkien, J. R. R. (John Ronald Reuel)|1892
Scudder, Horace Elisha|1838
Hungerford, Edward|1875
De Laurence, L. W. (Lauron William)|1868
Herford, R. Travers (Robert Travers)|1860
Various|NULL
Orr, Lyndon|NULL
Chrisman, Oscar|1855
Stephens, Ann S. (Ann Sophia)|1810
Harraden, Beatrice|1864
Barbusse, Henri|1873
Grey, Mrs. (Elizabeth Caroline)|1798
Steiner, Edward Alfred|1866
Vivanti, Annie|1866
Miller, Madeleine S. (Madeleine Sweeny)|1890
Converse, Florence|1871
Anderson, Isabel|1876
Various|NULL
Taylor, Meadows|1808
Rinehart, Mary Roberts|1876
Motley, John Lothrop|1814
Strong, Augustus Hopkins|1836
Baring-Gould, S. (Sabine)|1834
Hancock, H. Irving (Harrie Irving)|1868
Baum, L. Frank (Lyman Frank)|1856
Widtsoe, John Andreas|1872
Various|NULL
Fox, William Fayette|1836
Marshall, Charles Hunt|NULL
Tousley, Victor H. (Victor Hugo)|1875
Douglas, Amanda M.|1831
Various|NULL
Allen, Ethan|1738
Michelson, Miriam|1870
Fraser, John Foster|NULL
Ali, Mohammed|NULL
Jeans, T. T. (Thomas Tendron)|NULL
Stine, Thomas Ostenson|NULL
Snell, Roy J. (Roy Judson)|1878
Henshall, James A. (James Alexander)|1836
Day, Thomas Fleming|1861
Pitt-Rivers, Augustus Henry Lane-Fox|1827
Masten, V. M. (Vincent Myron)|NULL
Billings, Josh|1818
Jeans, T. T. (Thomas Tendron)|NULL
Powell, Van|NULL
Lang, Andrew|1844
Malthus, T. R. (Thomas Robert)|1766
Spearman, Frank H. (Frank Hamilton)|1859
McCall, D.|NULL
Omond, George W. T. (George William Thomson)|1846
Miller, Alex. McVeigh, Mrs.|1850
Tennyson, Hallam Tennyson, Baron|1852
Maxim, Hudson|1853
Baum, L. Frank (Lyman Frank)|1856
Various|NULL
Deignan, H. G. (Herbert Girton)|1906
Anonymous|NULL
Kock, Paul de|1793
Bradbury, Ray|1920
Naish, Ethel M.|NULL
Various|NULL
Various|NULL
Rives, Hallie Erminie|1876
Remsburg, John E. (John Eleazer)|1848
Bailhache, Clement|NULL
Swett, Samuel|1782
Coleridge, Christabel R. (Christabel Rose)|1843
Various|NULL
unknown|NULL
Wellhausen, Julius|1844
Macklin, Charles|NULL
Wharton, Anne Hollingsworth|1845
Various|NULL
Bacheller, Irving|1859
Various|NULL
Braddon, M. E. (Mary Elizabeth)|1835
Jerrold, Blanchard|1826
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Forrester, Izola L. (Izola Louise)|1878
Saunders, Marshall|1861
Seiler, Emma|1821
Gillis, Charles J.|NULL
Schlesinger, Max|1822
Henty, G. A. (George Alfred)|1832
Various|NULL
Porter, Rebecca N. (Rebecca Newman)|1883
Brown, Margaret|NULL
Baring-Gould, S. (Sabine)|1834
Grote, George|1794
Conway, Moncure Daniel|1832
Wade, Mary Hazelton Blanchard|1860
Rochester, John Wilmot, Earl of,|1647
Porter, Eleanor H. (Eleanor Hodgman)|1868
Chadwick, Lester|NULL
Burnett, Frances Hodgson|1849
Whitney, Helen Hay|1875
Ozaki, Yei Theodora|NULL
Various|NULL
Strindberg, August|1849
Frith, William Powell|1819
Various|NULL
Charnay, Désiré|1828
Meredith, George|1828
Phillipps, Evelyn March|NULL
Webster, Jean|1876
Shaler, Robert|NULL
Whitney, Helen Hay|1875
Noyes, Alfred|1880
Holmes, Mary Jane|1825
Dowling, Richard|1846
Raabe, Wilhelm|1831
Beveridge, Albert J. (Albert Jeremiah)|1862
Fiske, John|1842
Patterson, J. H. (John Henry)|1867
Irons, William J. (William Josiah)|1812
Anonymous|NULL
Bechtel, John Hendricks|1841
Various|NULL
Slauson, Harold Whiting|NULL
Harraden, Beatrice|1864
Martineau, Harriet|1802
Eggleston, George Cary|1839
Haw, George|NULL
Richardson, Albert D. (Albert Deane)|1833
Bryant, Sara Cone|1873
Fletcher, Horace|1849
Carpenter, Alfred Francis Blakeney|1881
Martin, Everett Dean|1880
Teasdale, Sara|1884
Anonymous|NULL
Dumas, Alexandre|1802
Montagu, Edward Wortley|1713
Loeb, Jacques|1859
Sienkiewicz, Henryk|1846
Daniel, George|1789
Marquis, Don|1878
Willson, Beckles|1869
Causey, James|1924
Doran, Dr. (John)|1807
Miller, Gerrit S. (Gerrit Smith)|1869
Swan Sonnenschein & Co.|NULL
Benson, E. F. (Edward Frederic)|1867
Broughton, Rhoda|1840
Pearson, Edmund Lester|1880
Sharp, Dallas Lore|1870
Hughes, Richard Arthur Warren|1900
Altsheler, Joseph A. (Joseph Alexander)|1862
unknown|NULL
Various|NULL
Cunninghame Graham, R. B. (Robert Bontine)|1852
Dumas, Alexandre|1802
Henderson, W. J. (William James)|1855
Bowes, Joseph|NULL
Müller, F. Max (Friedrich Max)|1823
Kellogg, Vernon L. (Vernon Lyman)|1867
Hallam, Henry|1777
Oman, Charles|1860
Das, Chitta Ranjan|1870
Hartley, John|1839
Gissing, George|1857
Figuier, Louis|1819
Andreyev, Leonid|1871
Bandelier, Adolph Francis Alphonse|1840
Frazer, James George|1854
J. Hatchard and Son|NULL
Ballou, Maturin Murray|1820
Johnson, Richard|1755
Baring-Gould, S. (Sabine)|1834
United States. Central Intelligence Agency|NULL
Byrn, Edward W. (Edward Wright)|1849
Wilcox, Ella Wheeler|1850
Leech, John|1817
Tilling, Robert I.|1935
Reed, Edward Tennyson|1860
Spyri, Johanna|1827
Scott, Walter|1771
Mackintosh, Charles Henry|1820
Hope, Anthony|1863
Lantz, David E. (David Ernest)|1855
Martin, Minnie|NULL
Bastin, S. Leonard|NULL
Motley, John Lothrop|1814
Barnett, C. Z. (Charles Zachary)|1812
Allen, Edith|1880
Meade, L. T.|1854
United States. Warren Commission|NULL
Bell, F. McKelvey (Frederick McKelvey)|1878
Motley, John Lothrop|1814
Butler, Elizabeth (Elizabeth Southerden Thompson)|1846
Buffon, Georges Louis Leclerc, comte de|1707
Various|NULL
Phillips, David Graham|1867
Doran, Dr. (John)|1807
Lindsay, A. D. (Alexander Dunlop)|1879
Thoma, Ludwig|1867
Smith, Joseph Fielding|1876
Eastlake, Charles Lock, Sir|1793
Various|NULL
Boothby, Guy|1867
Wood, Frances Ann|1840
Du Boisgobey, Fortuné|1821
Milne, John Stewart|1871
Various|NULL
Rice, George Graham|NULL
Brereton, William H.|NULL
Moyer, Bess|NULL
Meredith, George|1828
Hapgood, Hutchins|1869
Steiner, Edward Alfred|1866
Phillips, David Graham|1867
Houdini, Harry|1874
Various|NULL
Ransome, Arthur|1884
Brereton, F. S. (Frederick Sadleir)|1872
Stredder, Eleanor|NULL
Row, C. A. (Charles Adolphus)|1816
Mothersole, Jessie|NULL
Fox, George|1624
Whitehead, L. (Lewis)|NULL
Nixon-Roulet, Mary F.|NULL
Holmes, Oliver Wendell|1809
Otis, James|1848
Huxley, Aldous|1894
Meredith, George|1828
Besant, Annie|1847
Burgess, Thornton W. (Thornton Waldo)|1874
France, Lewis B.|1833
Hay, Ian|1876
Lange, D. (Dietrich)|1863
Kjelgaard, Jim|1910
Thorne, Guy|1875
Read, Thomas Buchanan|1822
Hutten zum Stolzenberg, Betsey Riddle, Freifrau von|1874
Snell, Roy J. (Roy Judson)|1878
Dodge, Walter Phelps|1869
Ross, Charles H. (Charles Henry)|NULL
Helm, Linai T. (Linai Taliaferro)|NULL
Tower, Anna E.|NULL
Robert-Houdin, Jean-Eugène|1805
Foreman, Carolyn Thomas|1875
Various|NULL
Benson, Arthur Christopher|1862
Otis, James|1848
Sills, Steven David Justin|NULL
Various|NULL
Blackmore, R. D. (Richard Doddridge)|1825
Munsell, Ida Hamilton|NULL
Wayne, Dorothy|1884
Shakespeare (spurious and doubtful works)|1564
unknown|NULL
Borrow, George|1803
Various|NULL
Forde, Gertrude|NULL
Gandhi, Mahatma|1869
Alcott, Louisa May|1832
Eggleston, George Cary|1839
unknown|NULL
Kouns, Nathan C. (Nathan Chapman)|1833
Wharton, Edith|1862
Atkinson, William Walker|1862
Robinson, Edwin Arlington|1869
Walker, A. S. (Alta Sharon)|1942
Various|NULL
Figuier, Louis|1819
unknown|NULL
Estabrooke, Edward M.|NULL
Dumas, Alexandre|1802
Garis, Cleo F.|1905
unknown|NULL
Wells, H. G. (Herbert George)|1866
René, J. Adelard (Joseph Adelard)|1868
Hauff, Wilhelm|1802
Thurston, Edgar|1855
Various|NULL
Optic, Oliver|1822
Pepys, Samuel|1633
Sherwood, E. Hugh|NULL
Finberg, A. J. (Alexander Joseph)|1866
Ross, J. Elliot (John Elliot)|1884
Howard, Police Captain|NULL
Frost, Thomas|1821
Call, Annie Payson|1853
Burdick, Arthur J. (Arthur Jerome)|1858
Various|NULL
Sedgwick, Anne Douglas|1873
Delany, Samuel R.|1942
Various|NULL
Beard, Sidney Hartnoll|1862
Coleridge, Samuel Taylor|1772
Atkinson, William Walker|1862
Haskin, Frederic J. (Frederic Jennings)|1872
Henshall, James A. (James Alexander)|1836
Bowen, Robert Sidney|1900
Standish, Burt L.|1866
Keary, Annie|1825
Phillpotts, Eden|1862
Le Queux, William|1864
Lear, Edward|1812
Durston, George|NULL
Chertkov, V. G. (Vladimir Grigorevich)|1854
Webb, Sidney|1859
Black, William|1841
Duffield, A. J. (Alexander James)|1821
Leigh, Percival|1813
Johnson, Samuel|1709
Setzer, Henry W.|NULL
Forman, Samuel S.|1765
Wu, Qi|-440
Brough, Robert B. (Robert Barnabas)|1828
Bok, Edward William|1863
Loftie, W. J. (William John)|1839
Stratemeyer, Edward|1862
Pepys, Samuel|1633
Marshall, Archibald|1866
Riley, James Whitcomb|1849
Meredith, George|1828
Motley, John Lothrop|1814
Leland, Charles Godfrey|1824
Walker, James B. (James Barr)|1805
Eckstein, Ernst|1845
Voltaire|1694
Curon, L. O.|NULL
Fickett, M. Grace (Mary Grace)|NULL
Wright, F. B. (Frederic B.)|1867
Various|NULL
Coster, Charles de|1827
Le Queux, William|1864
Eliot, George|1819
Eckenstein, Lina|1857
Huntington, George S. (George Sumner)|1861
Scott, Michael|1789
Motley, John Lothrop|1814
Abbott, Lemuel Abijah|1842
Buckle, Henry Thomas|1821
Gaston III Phoebus, count of Foix|1331
Various|NULL
Martin, George Madden|1866
Allen, Grant|1848
Boldrewood, Rolf|1826
Various|NULL
Byron, May Clarissa Gillington|NULL
Various|NULL
Various|NULL
Chicago, Milwaukee, St. Paul, and Pacific Railroad Company|NULL
Bradley, A. G. (Arthur Granville)|1850
Motley, John Lothrop|1814
Meredith, George|1828
Allen, Willis Boyd|1855
Ayres, Ruby M. (Ruby Mildred)|1883
Wills, C. J. (Charles James)|1842
Drews, Arthur|1865
Freeman, Lewis R. (Lewis Ransome)|1878
Brandeis, Madeline|1897
Hope, Anthony|1863
Various|NULL
Morley, John|1838
Hind, C. Lewis (Charles Lewis)|1862
Fletcher, J. S. (Joseph Smith)|1863
Lennox, William Pitt, Lord|1799
McKenna, Stephen|1888
Wordsworth, Dorothy|1771
Tuker, M. A. R. (Mildred Anna Rosalie)|NULL
Castlemon, Harry|1842
Bradbury, Ray|1920
Call, Annie Payson|1853
Finley, Martha|1828
Thomas, William S.|1858
Harlow, Lewis D. (Lewis Davis)|1818
Colton, Calvin|1789
Schopenhauer, Arthur|1788
Strang, Herbert|NULL
Miller, Charles Conrad|1880
Mackenzie, R. Shelton (Robert Shelton)|1809
Hayes, Clair W. (Clair Wallace)|1887
Meredith, George|1828
United States. Warren Commission|NULL
Rothschild, Lionel Walter Rothschild, Baron|1868
Rohmer, Sax|1883
Merrick, Leonard|1864
Franklin, Josephine|NULL
Thackeray, William Makepeace|1811
Tracy, Louis|1863
Feuerbach, Ludwig|1804
Wight, Emma Howard|NULL
Hume, David|1711
Beneden, P. J. van (Pierre Joseph)|1809
United States. Warren Commission|NULL
Wormser, G. Ranger (Gwendolyn Ranger)|1893
Hichborn, Franklin|1869
Lewis, Sinclair|1885
Nordau, Max Simon|1849
Various|NULL
Fowler, Thomas|1832
Young, Francis Brett|1884
Postnikov, Fedor Alexis|1872
Gaboriau, Emile|1832
Strindberg, August|1849
Galsworthy, John|1867
Aimard, Gustave|1818
Brereton, F. S. (Frederick Sadleir)|1872
Prentice, Sartell|1867
Miller, Alex. McVeigh, Mrs.|1850
Zerffi, G. G. (Gustavus George)|1820
Munro, Neil|1864
Peard, Frances Mary|1835
Balfour, Francis M. (Francis Maitland)|1851
Niblo, George|NULL
Curwood, James Oliver|1878
Stokes, George Thomas|1843
Stendhal|1783
De Morgan, John|1848
Thayer, Alexander Wheelock|1817
Corbett, Julian Stafford|1854
Holinshed, Raphael|NULL
Alcock, Deborah|1835
Radford, Ruby Lorraine|1891
Harkins, E. F. (Edward Francis)|1872
Ward, Walter W.|NULL
Mangasarian, M. M. (Mangasar Mugurditch)|1859
D'Anvers, N.|NULL
Butler, Ellis Parker|1869
Various|NULL
Moorman, J. J. (John Jennings)|1802
Butler, Elizabeth (Elizabeth Southerden Thompson)|1846
Martinek, Frank V. (Frank Victor)|1895
Roy, Lillian Elizabeth|1868
Taylor, Archer|1890
Pirandello, Luigi|1867
Corbett, John M.|NULL
Shaler, Robert|NULL
Roberts, B. H. (Brigham Henry)|1857
Watson, William Henry Lowe|1891
Bruce, J. Mitchell (John Mitchell)|1846
Russell, William|NULL
Pepys, Samuel|1633
Cupples, George|1822
Knowles, Mabel Winifred|1875
Dobyns, Harold Warren|1896
Leland, Charles Godfrey|1824
Stoddard, Charles Warren|1843
Brooks, Eva Cannon|NULL
Macklin, Alys Eyre|NULL
Chatto, William Andrew|1799
Thurston, E. Temple (Ernest Temple)|1879
Lagerlöf, Selma|1858
Gaskell, Elizabeth Cleghorn|1810
Leacock, Stephen|1869
Bassett, Sara Ware|1872
Wharton, Edith|1862
Lane, John, Mrs.|NULL
Motley, John Lothrop|1814
Bédier, Joseph|1864
Various|NULL
Various|NULL
Anonymous|NULL
Dickinson, John|1732
Shaw, Bernard|1856
Rohmer, Sax|1883
Whyte-Melville, G. J. (George John)|1821
Curwood, James Oliver|1878
Anderson, William|NULL
Various|NULL
unknown|NULL
unknown|NULL
Wilkins, W. A.|NULL
Nutt, Alfred Trübner|1856
Bramble, Charles A.|NULL
unknown|NULL
Snell, Roy J. (Roy Judson)|1878
Wiggins, Frank|NULL
Colman, Miss (Pamela Atkins)|1824
Huldermann, Bernhard|NULL
Motley, John Lothrop|1814
Eastwood, Frances|NULL
Durant, Will|1885
Finley, Martha|1828
Forbes, James|1773
Pyle, Howard|1853
Serjeant, Constancia|NULL
Willson, Beckles|1869
Ellis, Edward Sylvester|1840
Manningham, John|NULL
unknown|NULL
Churchill, Winston|1874
Chetwynd, Henry Wayland, Mrs.|NULL
Besant, Walter|1836
Scoville, Samuel|1872
Fairless, Michael|1869
Scott, Evelyn|1893
Frazer, James George|1854
Cather, Willa|1873
Marsh, Richard|1857
Ruch, Monroe K.|NULL
Graetz, Heinrich|1817
Coolidge, Susan|1835
Waters, Clara Erskine Clement|1834
Adams, W. H. Davenport (William Henry Davenport)|1828
Ford Motor Company|NULL
Meredith, George|1828
Bateman, Jas. (James)|1811
Pepys, Samuel|1633
Blackwood, Algernon|1869
Follen, Eliza Lee Cabot|1787
Hemyng, Bracebridge|1841
Brooks, Sarah Warner|1822
Wallace, Dillon|1863
Frost, William Henry|1863
Everett, Alexander Hill|1790
Mangasarian, M. M. (Mangasar Mugurditch)|1859
Various|NULL
Meredith, George|1828
Hornung, E. W. (Ernest William)|1866
Curtis, George Ticknor|1812
Masefield, John|1878
Maxwell, W. H. (William Hamilton)|1792
Waller, John Augustine|NULL
William Blackwood and Sons|NULL
Upham, Samuel C. (Samuel Curtis)|1819
Vámbéry, Ármin|1832
Banks, Louis Albert|1855
Adams, Samuel Hopkins|1871
Macmillan &  Co.|NULL
Abbott, L. A.|1813
United States. Bureau of Naval Personnel|NULL
Spence, William|1783
Sinclair, Upton|1878
Walsh, George Ethelbert|1865
Barr, Robert|1850
Hapgood, Hutchins|1869
Dewar, Douglas|1875
Stopes, Marie Carmichael|1880
Raymond, Percy E. (Percy Edward)|1879
Various|NULL
Mississippi Historical Society|NULL
Various|NULL
Edwards, William Seymour|1856
Mills, Enos A.|1870
Eyerman, John|NULL
Conklin, Nathaniel, Mrs.|1841
Williamson, George Charles|1858
Burton, Frederick R. (Frederick Russell)|1861
Green, Samuel G. (Samuel Gosnell)|1822
Lindlahr, Henry|1862
Motley, John Lothrop|1814
Turton, W. H. (William Harry)|1856
Bercovici, Konrad|1882
Kinne, Helen|1861
Taine, Hippolyte|1828
Stevens, Augusta de Grasse|1852
Bacon, Francis|1561
Steiner, Edward Alfred|1866
Lee, W. L. Melville (William Lauriston Melville)|1865
unknown|NULL
Slosson, Edwin E. (Edwin Emery)|1865
Frazer, James George|1854
Buckstone, John Baldwin|1802
Anti-slavery Convention of American Women|NULL
Mendel, Florence Emma Voigt|1874
Verhaeren, Emile|1855
Gunn, Jeannie|1870
Collier, Jeremy|1650
Parsons, Francis|1871
unknown|NULL
Bigelow, John|1817
Stanfield, James Field|NULL
Unknown|NULL
Motley, John Lothrop|1814
Campbell, John Campbell, Baron|1779
Allen, James Lane|1849
Tarbell, Ida M. (Ida Minerva)|1857
Aubrey, John|1626
Gasquet, Francis Aidan|1846
Lavell, Edith|NULL
Abbott, Eleanor Hallowell|1872
Des Niau|NULL
Various|NULL
Erasmus, Desiderius|1469
Brabourne, Edward Hugessen Knatchbull-Hugessen, Baron|1829
Cook, Edward Tyas, Sir|1857
Wägner, Wilhelm|1800
Thoreau, Henry David|1817
Macy, William Hussey|1826
unknown|NULL
Various|NULL
unknown|NULL
Conrad, Joseph|1857
Evelyn, John|1620
Stringer, Arthur|1874
Mansfield, M. F. (Milburg Francisco)|1871
Coffin, Charles Carleton|1823
Lovell, Robert|1774
Dino, Dorothée, duchesse de|1793
Strindberg, August|1849
Gibson, Wilfrid Wilson|1878
Hope, Anthony|1863
Leacock, Stephen|1869
Crawford, F. Marion (Francis Marion)|1854
Scott, Walter|1771
Turner, Percy Moore|1877
unknown|NULL
Meredith, George|1828
Various|NULL
Meade, L. T.|1854
Hulbert, Archer Butler|1873
Motley, John Lothrop|1814
Blackwood, Algernon|1869
Jewett, Sarah Orne|1849
Sumner, Charles|1811
Skinner, John|1851
Besant, Annie|1847
Hawker, Robert Stephen|NULL
Ellis, Edward Sylvester|1840
Flammarion, Camille|1842
Harting, James Edmund|1841
Poe, Edgar Allan|1809
Maire, F. (Frederick)|NULL
Motley, John Lothrop|1814
Guibert, Abbot of Nogent-sous-Coucy|1053
Various|NULL
Spence, Catherine Helen|1825
Niecks, Frederick|1845
Motley, John Lothrop|1814
Schnitzler, Arthur|1862
MacGillivray, Evan James|1873
Adams, Samuel Hopkins|1871
Rusling, James Fowler|1834
Crastre, François|NULL
Abelard, Peter|1079
Poulsson, Emilie|1853
Chadwick, Lester|NULL
Lewins, William|NULL
White, Walter|1811
Pepys, Samuel|1633
Frederic, Harold|1856
Wason, Robert Alexander|1874
Various|NULL
Beaverbrook, Max Aitken, Baron|1879
Manning, Anne|1807
Crane, Stephen|1871
Bates, Arlo|1850
Bancroft, Hubert Howe|1832
Bonner, Hypatia Bradlaugh|1858
unknown|NULL
Grant, Ulysses S. (Ulysses Simpson)|1822
Chen, Yü-Gwan|1893
Trollope, Anthony|1815
Lyons, A. Neil (Albert Neil)|1880
United States. Congress|NULL
Warren, George Henry|NULL
Richthofen, Manfred, Freiherr von|1892
unknown|NULL
Hay, Ian|1876
Leigh, Percival|1813
Various|NULL
Hall, H. R. Wilton|NULL
unknown|NULL
Foster, Edith Francis|NULL
Philpot, J. H., Mrs.|NULL
Butler, Ellis Parker|1869
Maillard, Annette Marie|NULL
Ross, Albert|1851
Gilbert, Frank|1839
Farjeon, B. L. (Benjamin Leopold)|1833
Isham, Frederic Stewart|1866
Latham, R. G. (Robert Gordon)|1812
Ridge, Lola|1873
Various|NULL
Lane, Edward William|1801
Taggart, Marion Ames|1866
Pool, Maria Louise|1841
Weston, Jessie L. (Jessie Laidlay)|1850
Steiner, Edward Alfred|1866
Various|NULL
Motley, John Lothrop|1814
De Mille, James|1833
Porter, Jane|1776
Jackson, Thomas Wright|1869
Various|NULL
McElroy, John|1846
Barr, John|1887
Konody, Paul G. (Paul George)|1872
Bryce, James Bryce, Viscount|1838
Coleridge, Christabel R. (Christabel Rose)|1843
Randolph, Paschal Beverly|1825
Various|NULL
Miller, Joaquin|1837
Sumner, Charles|1811
Cook, Joel|1842
Arthur, T. S. (Timothy Shay)|1809
Williams, Alfred|1877
Freeman, Edward A. (Edward Augustus)|1823
Catlin, George|1796
Dean, Graham M.|1904
Gibbs, Montgomery B.|NULL
Molesworth, Mrs.|1839
Pike, Warburton|1861
Marsh, Richard|1857
Burnett, Frances Hodgson|1849
Flecker, James Elroy|1884
Pepper, John Henry|1821
Auchincloss, W. S. (William Stuart)|1842
Kock, Paul de|1793
Royce, Charles C.|1845
Endell, Fritz August Gottfried|1873
Martyn, Wyndham|1875
Snell, Roy J. (Roy Judson)|1878
Leigh, Percival|1813
Adams, William Davenport|1851
Aimard, Gustave|1818
Tappan, Lewis|1788
Paoli, Xavier|1835
May, Sophie|1833
Keim, Albert|1876
Ransome, Arthur|1884
Whiting, Lilian|1847
Pena, Carlos María de|1852
Grinnell, George Bird|1849
Bower, John Graham|1886
Johnson, Samuel|1709
Herbert, Henry William|1807
unknown|NULL
Marsh, Richard|1857
Addison, C. G. (Charles Greenstreet)|NULL
Parton, James|1822
Hunt, Leigh|1784
Atkinson, William Walker|1862
M'Levy, James|NULL
Barton, George A. (George Aaron)|1859
Wade, Mary Hazelton Blanchard|1860
Hind, C. Lewis (Charles Lewis)|1862
Franklin, Benjamin|1706
Fraser, Thurlow|NULL
Mansfield, M. F. (Milburg Francisco)|1871
Chambers, Robert W. (Robert William)|1865
Sedgwick, Anne Douglas|1873
Warner, Charles Franklin|1857
Church, Alfred John|1829
Baudissin, Wolf Ernst Hugo Emil, Graf von|1867
Dowling, Richard|1846
Douglas, Amanda M.|1831
Howells, William Dean|1837
Aimard, Gustave|1818
Beals, Christine|NULL
Loudon, Mrs. (Jane)|1807
unknown|NULL
Dewey, G. Gordon|1916
Giles, Herbert Allen|1845
Eggleston, George Cary|1839
Arthur, T. S. (Timothy Shay)|1809
Harper, Charles G. (Charles George)|1863
Tomlinson, Everett T. (Everett Titsworth)|1859
Raabe, Wilhelm|1831
Nalty, Bernard C.|1931
Spence, Lewis|1874
Ellis, Edward Sylvester|1840
Young, Samuel Hall|1847
Pepys, Samuel|1633
Furneaux, William S.|NULL
unknown|NULL
Religious Tract Society (Great Britain)|NULL
Anonymous|NULL
Fletcher, John|1579
Snell, Roy J. (Roy Judson)|1878
Molesworth, Mrs.|1839
Garis, Lilian|1873
Blackwood, Algernon|1869
Shelley, Percy Bysshe|1792
Timbs, John|1801
Various|NULL
Blanchard, Amy Ella|1856
Hervey, Thomas K.|NULL
Boston Philatelic Society|NULL
Le Queux, William|1864
Gardener, Helen H. (Helen Hamilton)|1853
Jonson, Ben|NULL
Farjeon, B. L. (Benjamin Leopold)|1833
Ames, Azel|1845
Taylor, Benjamin F. (Benjamin Franklin)|1819
Varnum, William H. (William Harrison)|1878
Hastings, Thomas|1784
Various|NULL
Chesnutt, Charles W. (Charles Waddell)|1858
Finley, Martha|1828
Wade, Mary Hazelton Blanchard|1860
Kent, Charles Foster|1867
Doughty, Frank W.|NULL
Mansfield, M. F. (Milburg Francisco)|1871
Crawford, F. Marion (Francis Marion)|1854
Holbach, Paul Henri Thiry, baron d'|1723
Cooke, Grace MacGowan|1863
Godfrey, Elizabeth|NULL
Various|NULL
Zahm, Albert Francis|1862
O'Malley, Austin|1858
Flick, Alexander Clarence|1869
Rogers, Julia Ellen|1866
